count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5]
364,1727834706.6151223,-230194.71200701717,262675.17783243844,81934.2583408792,97523.56058702435,-133421.79005249322,0.0
365,1727834709.22733,-22013.212207250617,25735.45885852826,8894.688208811625,9679.847835217632,-13089.158959358814,0.0
366,1727834709.2278411,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
367,1727834709.7166233,-23154.33065343229,28742.748433007946,8585.307749374697,8914.483253989441,-13150.87116567354,0.0
368,1727834709.7172112,-23154.33065343229,30130.72823661394,9668.13935740394,9478.4361033155,-13706.28102250633,0.0
369,1727834710.1496973,-22843.116531746375,26776.443711232772,10080.646636653168,10525.777109206698,-12780.597927785071,0.0
370,1727834710.150219,-23258.068693994283,26660.778727598925,8224.363880031611,10404.930070065384,-12657.173515155562,0.0
371,1727834710.5779295,-21909.474166688626,27701.763580303435,7554.039551251612,10082.671299021938,-12533.749102526053,0.0
372,1727834710.5781648,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
373,1727834710.9827046,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
374,1727834710.983474,-24606.66322129991,29205.408367543278,8327.490699843911,9115.894985891602,-13274.295578303048,0.0
375,1727834711.4073844,-23258.068693994283,27586.098596669588,8172.800470125454,9277.02437141334,-13459.43219724734,0.0
376,1727834711.407884,-21598.26004500271,25041.468956725235,9049.378438530082,10122.953645402406,-13767.993228821084,0.0
377,1727834711.841269,-22428.164369498467,25735.45885852826,9152.505258342382,10404.930070065384,-11854.914833063784,0.0
378,1727834711.8416998,-22116.95024781258,26313.78377669744,8636.871159280854,10082.671299021938,-11299.504976231023,0.0
379,1727834712.2542777,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
380,1727834712.2544734,-23880.496937366115,28511.41846574031,8843.124798905468,9397.871410554624,-13459.43219724734,0.0
381,1727834712.6512086,-22428.164369498467,27817.428563937225,8997.81502862394,8793.636214848157,-12965.734546729305,0.0
382,1727834712.651434,-22428.164369498467,26892.10869486656,8843.124798905468,9277.02437141334,-13582.85660987682,0.0
383,1727834713.0878766,-22635.64045062245,27817.428563937225,8172.800470125454,8793.636214848157,-13644.568816191575,0.0
384,1727834713.0880969,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
385,1727834713.5156155,-23984.234977928078,27239.103645768104,8636.871159280854,9760.412527978493,-13706.28102250633,0.0
386,1727834713.5157955,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
387,1727834713.9407914,-24606.66322129991,26660.778727598925,8946.251618717768,10807.75353386972,-13336.007784617832,0.0
388,1727834713.9409935,-22531.90241006046,26776.443711232772,8379.054109750083,10122.953645402406,-12348.61248358182,0.0
389,1727834714.349734,-23880.496937366115,27701.763580303435,8018.110240406997,9518.718449695923,-11978.339245693292,0.0
390,1727834714.349935,-25747.781667481613,26082.453809429746,8379.054109750083,9679.847835217632,-12965.734546729305,0.0
391,1727834714.7704182,-25644.04362691965,24231.81407128839,8585.307749374697,9357.589064174186,-13582.85660987682,0.0
392,1727834714.7706711,-25229.091464671743,26776.443711232772,7502.476141345454,9438.153756935048,-13829.70543513581,0.0
393,1727834715.1884289,-25229.091464671743,28511.41846574031,8069.67365031314,8672.789175706857,-12965.734546729305,0.0
394,1727834715.1886187,-24606.66322129991,27586.098596669588,8843.124798905468,9881.259567119792,-12410.324689896544,0.0
395,1727834715.598623,-23569.28281568017,25966.7888257959,8327.490699843911,9840.977220739369,-12842.310134099796,0.0
396,1727834715.5988684,-23154.33065343229,25966.7888257959,8430.617519656225,9559.000796076332,-12965.734546729305,0.0
397,1727834716.0148475,-23776.758896804153,25966.7888257959,10132.210046559325,9961.824259880654,-13212.583371988323,0.0
398,1727834716.0150743,-23361.806734556245,27586.098596669588,9410.322307873168,9961.824259880654,-12410.324689896544,0.0
399,1727834716.4335554,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
400,1727834716.4337559,-21805.736126126663,27470.43361303574,8843.124798905468,9518.718449695923,-13336.007784617832,0.0
401,1727834716.8486853,-22739.378491184383,28164.423514838767,8482.180929562383,9760.412527978493,-13953.129847765376,0.0
402,1727834716.8488986,-23154.33065343229,27586.098596669588,9049.378438530082,9961.824259880654,-13521.144403562066,0.0
403,1727834717.278252,-23154.33065343229,26776.443711232772,9255.632078154697,10445.212416445851,-13521.144403562066,0.0
404,1727834717.2784653,-21909.474166688626,28164.423514838767,8894.688208811625,10203.518338163252,-12842.310134099796,0.0
405,1727834717.7041867,-20768.355720506952,28395.753482106462,9100.941848436225,9921.54191350023,-13089.158959358814,0.0
406,1727834717.704391,-22324.426328936534,28627.0834493741,8430.617519656225,9961.824259880654,-13212.583371988323,0.0
407,1727834718.1249104,-22531.90241006046,27586.098596669588,9204.06866824854,9760.412527978493,-13150.87116567354,0.0
408,1727834718.125136,-22013.212207250617,26892.10869486656,8688.434569186997,9438.153756935048,-13336.007784617832,0.0
409,1727834718.5559032,-21390.783963878755,28627.0834493741,8791.561388999311,9639.565488837208,-14138.26646670961,0.0
410,1727834718.556388,-23776.758896804153,25851.12384216205,8946.251618717768,9317.306717793748,-14385.1152919686,0.0
411,1727834718.987529,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
412,1727834718.9877932,-24295.449099613994,30015.06325298015,9152.505258342382,10646.624148347997,-13521.144403562066,0.0
413,1727834719.4013023,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
414,1727834719.4015162,-23465.544775118207,28280.088498472614,8791.561388999311,9357.589064174186,-12842.310134099796,0.0
415,1727834719.8381975,-24295.449099613994,28280.088498472614,9100.941848436225,9559.000796076332,-13953.129847765376,0.0
416,1727834719.8384008,-25540.30558635769,26892.10869486656,9152.505258342382,9639.565488837208,-13706.28102250633,0.0
417,1727834720.291146,-25229.091464671743,27933.093547571072,10080.646636653168,10324.365377304552,-13891.417641450593,0.0
418,1727834720.291366,-24087.97301849007,28858.413416641735,10647.844145620867,10163.235991782814,-13459.43219724734,0.0
419,1727834720.717494,206625.429191337,-236824.05399027638,-74947.41629859529,-87199.1952097198,120085.78226787539,0.0
420,1727834720.7176907,-23361.806734556245,31750.03800748763,9874.392997028554,10686.90649472842,-13582.85660987682,0.0
421,1727834721.160082,-23050.59261287033,30477.723187515425,9822.829587122396,9800.694874358946,-12533.749102526053,0.0
422,1727834721.160333,-22013.212207250617,28511.41846574031,10390.027096090082,10163.235991782814,-13274.295578303048,0.0
423,1727834721.5979874,-21701.99808556467,28511.41846574031,9925.95640693471,10727.188841108844,-13706.28102250633,0.0
424,1727834721.5982,-23050.59261287033,29321.073351177125,9771.266177216225,10485.494762826274,-14076.554260394827,0.0
425,1727834722.0698473,-23258.068693994283,27470.43361303574,9925.95640693471,9921.54191350023,-13953.129847765376,0.0
426,1727834722.0700378,-22739.378491184383,27007.77367850041,9358.758897966996,10203.518338163252,-14138.26646670961,0.0
427,1727834722.5142221,-24399.187140175985,28742.748433007946,9152.505258342382,9720.13018159807,-13891.417641450593,0.0
